,id,original_text,published_date,label,original_text_converted
10,mg_5e88f25be4dc73425ee94cf7_11425713324853,"转：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多了解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。
[07/02, 7:21 am] Pvr K. S Lim: 防止武汉病毒，只要人体保持热能，多吃点姜，多做运动，就不会 感染病毒，假如有发高烧的症状，就盖被子，喝姜汤，让体内的热能提高。就可以防止感染。无需注射疫苗。多吃姜，蒜头辣椒，胡椒粉都可以解决了。
少吃甜酸咸苦。不需喝太多水。别去寒凉的天气的地区。
只要太阳在病毒地区,大晒一场,病毒就会完全消失。
大家分享出去，帮到一个就一个。",2020/2/13,498,"轉：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多瞭解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。
[07/02, 7:21 am] Pvr K. S Lim: 防止武漢病毒，只要人體保持熱能，多吃點姜，多做運動，就不會 感染病毒，假如有發高燒的症狀，就蓋被子，喝薑湯，讓體內的熱能提高。就可以防止感染。無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決了。
少吃甜酸鹹苦。不需喝太多水。別去寒涼的天氣的地區。
只要太陽在病毒地區,大曬一場,病毒就會完全消失。
大家分享出去，幫到一個就一個。"
11,mg_5e88f25fe4dc73425ee9bf23_11427277314333,"转自其他微信群：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多了解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。
[07/02, 7:21 am] Pvr K. S Lim: 防止武汉病毒，只要人体保持热能，多吃点姜，多做运动，就不会 感染病毒，假如有发高烧的症状，就盖被子，喝姜汤，让体内的热能提高。就可以防止感染。无需注射疫苗。多吃姜，蒜头辣椒，胡椒粉都可以解决了。
少吃甜酸咸苦。不需喝太多水。别去寒凉的天气的地区。
只要太阳在病毒地区,大晒一场,病毒就会完全消失。
大家分享出去，帮到一个就一个。",2020/2/14,498,"轉自其他微信群：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多瞭解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。
[07/02, 7:21 am] Pvr K. S Lim: 防止武漢病毒，只要人體保持熱能，多吃點姜，多做運動，就不會 感染病毒，假如有發高燒的症狀，就蓋被子，喝薑湯，讓體內的熱能提高。就可以防止感染。無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決了。
少吃甜酸鹹苦。不需喝太多水。別去寒涼的天氣的地區。
只要太陽在病毒地區,大曬一場,病毒就會完全消失。
大家分享出去，幫到一個就一個。"
12,mg_5e88f26ae4dc73425eea2f5f_11425952537371,"转：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多了解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。
[07/02, 7:21 am] Pvr K. S Lim: 防止武汉病毒，只要人体保持热能，多吃点姜，多做运动，就不会 感染病毒，假如有发高烧的症状，就盖被子，喝姜汤，让体内的热能提高。就可以防止感染。无需注射疫苗。多吃姜，蒜头辣椒，胡椒粉都可以解决了。",2020/2/13,498,"轉：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多瞭解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。
[07/02, 7:21 am] Pvr K. S Lim: 防止武漢病毒，只要人體保持熱能，多吃點姜，多做運動，就不會 感染病毒，假如有發高燒的症狀，就蓋被子，喝薑湯，讓體內的熱能提高。就可以防止感染。無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決了。"
13,mg_5e88f21ee4dc73425ee6312a_11435115731181,"转：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多了解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。
[07/02, 7:21 am] Pvr K. S Lim: 防止武汉病毒，只要人体保持热能，多吃点姜，多做运动，就不会 感染病毒，假如有发高烧的症状，就盖被子，喝姜汤，让体内的热能提高。就可以防止感染。无需注射疫苗。多吃姜，蒜头辣椒，胡椒粉都可以解决了。
少吃甜酸咸苦。不需喝太多水。别去寒凉的天气的地区。
只要太阳在病毒地区,大晒一场,病毒就会完全消失。
大家分享出去，帮到一个就一个。",2020/2/15,498,"轉：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多瞭解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。
[07/02, 7:21 am] Pvr K. S Lim: 防止武漢病毒，只要人體保持熱能，多吃點姜，多做運動，就不會 感染病毒，假如有發高燒的症狀，就蓋被子，喝薑湯，讓體內的熱能提高。就可以防止感染。無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決了。
少吃甜酸鹹苦。不需喝太多水。別去寒涼的天氣的地區。
只要太陽在病毒地區,大曬一場,病毒就會完全消失。
大家分享出去，幫到一個就一個。"
14,mg_5e88f222e4dc73425ee6accb_11439956070454,"转：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多了解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。

防止武汉病毒，只要人体保持热能，多吃点姜，多做运动，就不会 感染病毒，假如有发高烧的症状，就盖被子，喝姜汤，让体内的热能提高。就可以防止感染。无需注射疫苗。多吃姜，蒜头辣椒，胡椒粉都可以解决了。
少吃甜酸咸苦。多喝热水。别去寒凉的天气的地区。
只要太阳在病毒地区,大晒一场,病毒就会完全消失。
大家分享出去，帮到一个就一个。",2020/2/16,498,"轉：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多瞭解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。

防止武漢病毒，只要人體保持熱能，多吃點姜，多做運動，就不會 感染病毒，假如有發高燒的症狀，就蓋被子，喝薑湯，讓體內的熱能提高。就可以防止感染。無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決了。
少吃甜酸鹹苦。多喝熱水。別去寒涼的天氣的地區。
只要太陽在病毒地區,大曬一場,病毒就會完全消失。
大家分享出去，幫到一個就一個。"
15,mg_5e88f22ce4dc73425ee70ed3_11439512463228,"转發：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多了解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。
[07/02, 7:21 am] Pvr K. S Lim: 防止武汉病毒，只要人体保持热能，多吃点姜，多做运动，就不会 感染病毒，假如有发高烧的症状，就盖被子，喝姜汤，让体内的热能提高。b就可以防止感染。无需注射疫苗。多吃姜，蒜头辣椒，胡椒粉都可以解决了。
少吃甜酸咸苦。不需喝太多水。别去寒凉的天气的地区。
只要太阳在病毒地区,大晒一场,病毒就会完全消失。
大家分享出去，帮到一个就一个。",2020/2/16,498,"轉發：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多瞭解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。
[07/02, 7:21 am] Pvr K. S Lim: 防止武漢病毒，只要人體保持熱能，多吃點姜，多做運動，就不會 感染病毒，假如有發高燒的症狀，就蓋被子，喝薑湯，讓體內的熱能提高。b就可以防止感染。無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決了。
少吃甜酸鹹苦。不需喝太多水。別去寒涼的天氣的地區。
只要太陽在病毒地區,大曬一場,病毒就會完全消失。
大家分享出去，幫到一個就一個。"
16,mg_5e88f24fe4dc73425ee8c8b3_11439428896952,"转：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多了解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。

防止武汉病毒，只要人体保持热能，多吃点姜，多做运动，就不会 感染病毒，假如有发高烧的症状，就盖被子，喝姜汤，让体内的热能提高。就可以防止感染。无需注射疫苗。多吃姜，蒜头辣椒，胡椒粉都可以解决了。
少吃甜酸咸苦。多喝热水。别去寒凉的天气的地区。
只要太阳在病毒地区,大晒一场,病毒就会完全消失。
大家分享出去，帮到一个就一个。",2020/2/16,498,"轉：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多瞭解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。

防止武漢病毒，只要人體保持熱能，多吃點姜，多做運動，就不會 感染病毒，假如有發高燒的症狀，就蓋被子，喝薑湯，讓體內的熱能提高。就可以防止感染。無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決了。
少吃甜酸鹹苦。多喝熱水。別去寒涼的天氣的地區。
只要太陽在病毒地區,大曬一場,病毒就會完全消失。
大家分享出去，幫到一個就一個。"
17,mg_5e88f26ae4dc73425eea534d_11440397461561,"转：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多了解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。
[07/02, 7:21 am] Pvr K. S Lim: 防止武汉病毒，只要人体保持热能，多吃点姜，多做运动，就不会 感染病毒，假如有发高烧的症状，就盖被子，喝姜汤，让体内的热能提高。就可以防止感染。无需注射疫苗。多吃姜，蒜头辣椒，胡椒粉都可以解决了。
少吃甜酸咸苦。不需喝太多水。别去寒凉的天气的地区。
只要太阳在病毒地区,大晒一场,病毒就会完全消失。
大家分享出去，帮到一个就一个。",2020/2/16,498,"轉：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多瞭解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。
[07/02, 7:21 am] Pvr K. S Lim: 防止武漢病毒，只要人體保持熱能，多吃點姜，多做運動，就不會 感染病毒，假如有發高燒的症狀，就蓋被子，喝薑湯，讓體內的熱能提高。就可以防止感染。無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決了。
少吃甜酸鹹苦。不需喝太多水。別去寒涼的天氣的地區。
只要太陽在病毒地區,大曬一場,病毒就會完全消失。
大家分享出去，幫到一個就一個。"
18,mg_5e88f225e4dc73425ee6c043_11446821419751,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢 研究新型冠狀肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為新型冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 他還告知此次新型冠狀肺炎病毒並不耐熱，在溫度26-27℃的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會感染病毒。如果有發高燒的症狀，就蓋被子，喝薑湯，讓體内的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽曝曬就會完全消失。
大家分享出去，幫到一個就一個。",2020/2/17,498,"同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢 研究新型冠狀肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為新型冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 他還告知此次新型冠狀肺炎病毒並不耐熱，在溫度26-27℃的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會感染病毒。如果有發高燒的症狀，就蓋被子，喝薑湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽曝曬就會完全消失。
大家分享出去，幫到一個就一個。"
19,mg_5e88f230e4dc73425ee76fb0_11446824029703,同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢 研究新型冠狀肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為新型冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 他還告知此次新型冠狀肺炎病毒並不耐熱，在溫度26-27℃的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會感染病毒。如果有發高燒的症狀，就蓋被子，喝薑湯，讓體内的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽曝曬就會完全消失。,2020/2/17,498,同學的親外甥，碩士畢業，在深圳醫院工作。 現被抽調到武漢 研究新型冠狀肺炎病毒。 他剛剛來電要我轉告所有的親戚朋友，感冒時如出現流鼻涕和咳痰者，不能斷定就是新型冠狀病毒肺炎。因為新型冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 他還告知此次新型冠狀肺炎病毒並不耐熱，在溫度26-27℃的環境下就會被殺死，所以要多飲用熱水防止病毒，只要人體保持熱能，多吃點薑，多做運動，就不會感染病毒。如果有發高燒的症狀，就蓋被子，喝薑湯，讓體內的熱能提高，無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決；少吃甜酸鹹苦，別去寒冷天氣的地區。病毒只要經太陽曝曬就會完全消失。
20,mg_5e88f230e4dc73425ee77a43_11444110058011,"转：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多了解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。

防止武汉病毒，只要人体保持热能，多吃点姜，多做运动，就不会 感染病毒，假如有发高烧的症状，就盖被子，喝姜汤，让体内的热能提高。就可以防止感染。无需注射疫苗。多吃姜，蒜头辣椒，胡椒粉都可以解决了。
少吃甜酸咸苦。多喝热水。别去寒凉的天气的地区。
只要太阳在病毒地区,大晒一场,病毒就会完全消失。
大家分享出去，帮到一个就一个。",2020/2/17,498,"轉：我同學的嫡親外甥，碩士畢業，在深圳醫院工作。 現被抽調研究武漢肺炎病毒。 他剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎，因為冠狀病毒肺炎是乾咳無流鼻涕，這是最簡單的鑑別方法。 請轉告你的朋友們，多瞭解一點醫學知識，就多一份鑑別和防範的意識。

振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。
可以轉告親朋好友們多喝熱水預防。

防止武漢病毒，只要人體保持熱能，多吃點姜，多做運動，就不會 感染病毒，假如有發高燒的症狀，就蓋被子，喝薑湯，讓體內的熱能提高。就可以防止感染。無需注射疫苗。多吃薑，蒜頭辣椒，胡椒粉都可以解決了。
少吃甜酸鹹苦。多喝熱水。別去寒涼的天氣的地區。
只要太陽在病毒地區,大曬一場,病毒就會完全消失。
大家分享出去，幫到一個就一個。"
